2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	1786	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	1787	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	1788	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	1789	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	1790	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	042.2247	41.9194	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6714	44.8441	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø592Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø519Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø519Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø189Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø189Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.7741	41.9033	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø171Ø	\N	041.1980	43.0000	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø186Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø184Ø	\N	041.1442	43.4600	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø171Ø	\N	041.1980	43.0000	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø582Ø	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.6833	44.8280	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØØ7Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØØ7Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø429Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	ØØ82Ø	\N	041.4458	45.1988	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	1187Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	12Ø2Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	12Ø2Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	12Ø2Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	12Ø2Ø	\N	041.6293	44.9307	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø6ØØ9	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
2010/02/22	Ø5927	\N	041.7118	44.7898	area not under restriction	\N	2010-02-22	8
